2022-03-01 10:52:31,659 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 34, loss: 121.5394515991211
2022-03-01 10:52:32,204 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 35, loss: 116.21007537841797
2022-03-01 10:52:32,747 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 36, loss: 116.3008041381836
2022-03-01 10:52:33,291 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 37, loss: 113.84529113769531
2022-03-01 10:52:33,834 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 38, loss: 108.51318359375
2022-03-01 10:52:34,375 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 39, loss: 102.28844451904297
2022-03-01 10:52:34,918 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 40, loss: 98.21965026855469
2022-03-01 10:52:35,463 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 41, loss: 96.0350112915039
2022-03-01 10:52:36,013 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 42, loss: 82.81507873535156
2022-03-01 10:52:36,554 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 43, loss: 70.2001953125
2022-03-01 10:52:37,096 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 44, loss: 64.89991760253906
2022-03-01 10:52:37,642 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 45, loss: 52.71953201293945
2022-03-01 10:52:38,182 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 46, loss: 40.148860931396484
2022-03-01 10:52:38,728 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 47, loss: 41.93931198120117
2022-03-01 10:52:39,277 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 48, loss: 33.3521728515625
2022-03-01 10:52:39,858 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 49, loss: 39.767616271972656
2022-03-01 10:52:40,407 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 50, loss: 36.49675369262695
2022-03-01 10:52:40,953 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 51, loss: 37.07414627075195
2022-03-01 10:52:41,499 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 52, loss: 34.622066497802734
2022-03-01 10:52:42,044 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 53, loss: 38.72856521606445
2022-03-01 10:52:42,593 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 54, loss: 39.08431625366211
2022-03-01 10:52:43,136 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 55, loss: 47.210479736328125
2022-03-01 10:52:43,703 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 56, loss: 34.70772171020508
2022-03-01 10:52:44,251 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 57, loss: 35.15098571777344
2022-03-01 10:52:44,805 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 58, loss: 33.83283615112305
2022-03-01 10:52:45,352 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 59, loss: 33.27508544921875
2022-03-01 10:52:45,904 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 60, loss: 39.42207336425781
2022-03-01 10:52:46,454 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 61, loss: 33.907772064208984
2022-03-01 10:52:46,998 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 62, loss: 31.040363311767578
2022-03-01 10:52:47,542 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 63, loss: 33.13789367675781
2022-03-01 10:52:48,092 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 64, loss: 33.470062255859375
2022-03-01 10:52:48,639 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 65, loss: 34.11544418334961
2022-03-01 10:52:49,185 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 66, loss: 35.925048828125
2022-03-01 10:52:49,732 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 67, loss: 36.552913665771484
2022-03-01 10:52:50,280 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 68, loss: 34.58286666870117
2022-03-01 10:52:50,827 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 69, loss: 27.369678497314453
2022-03-01 10:52:51,376 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 70, loss: 32.96809005737305
2022-03-01 10:52:51,944 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 71, loss: 33.8961181640625
2022-03-01 10:52:52,491 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 72, loss: 33.288448333740234
2022-03-01 10:52:53,036 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 73, loss: 35.45528793334961
2022-03-01 10:52:53,587 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 74, loss: 27.452468872070312
2022-03-01 10:52:54,133 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 75, loss: 33.91767501831055
2022-03-01 10:52:54,682 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 76, loss: 31.63266944885254
2022-03-01 10:52:55,230 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 77, loss: 31.469989776611328
2022-03-01 10:52:55,776 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 78, loss: 30.222126007080078
2022-03-01 10:52:56,328 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 79, loss: 29.299518585205078
2022-03-01 10:52:56,879 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 80, loss: 34.643001556396484
2022-03-01 10:52:57,427 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 81, loss: 32.395782470703125
2022-03-01 10:52:57,987 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 82, loss: 24.582300186157227
2022-03-01 10:52:58,538 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 83, loss: 26.58513832092285
2022-03-01 10:52:59,082 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 84, loss: 30.7081298828125
2022-03-01 10:52:59,633 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 85, loss: 27.655319213867188
2022-03-01 10:53:00,186 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 86, loss: 31.7656192779541
2022-03-01 10:53:00,734 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 87, loss: 29.243942260742188
2022-03-01 10:53:01,304 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 88, loss: 27.047088623046875
2022-03-01 10:53:01,860 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 89, loss: 27.658679962158203
2022-03-01 10:53:02,428 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 90, loss: 27.60856056213379
2022-03-01 10:53:02,983 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 91, loss: 31.467565536499023
2022-03-01 10:53:03,535 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 92, loss: 30.72324562072754
2022-03-01 10:53:04,086 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 93, loss: 28.498260498046875
2022-03-01 10:53:04,634 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 94, loss: 26.596242904663086
2022-03-01 10:53:05,183 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 95, loss: 27.226404190063477
2022-03-01 10:53:05,732 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 96, loss: 26.7739315032959
2022-03-01 10:53:06,286 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 97, loss: 24.83551788330078
2022-03-01 10:53:06,832 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 98, loss: 26.256906509399414
2022-03-01 10:53:07,384 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 99, loss: 27.56080436706543
2022-03-01 10:53:07,937 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 100, loss: 25.166059494018555
2022-03-01 10:53:08,482 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 101, loss: 24.676986694335938
2022-03-01 10:53:09,035 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 102, loss: 26.30743980407715
2022-03-01 10:53:09,586 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 103, loss: 26.781784057617188
2022-03-01 10:53:10,136 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 104, loss: 22.385818481445312
2022-03-01 10:53:10,685 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 105, loss: 25.734851837158203
2022-03-01 10:53:11,236 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 106, loss: 25.872053146362305
2022-03-01 10:53:11,785 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 107, loss: 20.89913558959961
2022-03-01 10:53:12,336 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 108, loss: 26.218006134033203
2022-03-01 10:53:12,886 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 109, loss: 22.496965408325195
2022-03-01 10:53:13,441 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 110, loss: 24.099767684936523
2022-03-01 10:53:13,991 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 111, loss: 24.557584762573242
2022-03-01 10:53:14,545 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 112, loss: 23.47414207458496
2022-03-01 10:53:15,100 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 113, loss: 29.08650016784668
2022-03-01 10:53:15,677 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 114, loss: 24.488378524780273
2022-03-01 10:53:16,233 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 115, loss: 21.8621883392334
2022-03-01 10:53:16,794 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 116, loss: 20.803211212158203
2022-03-01 10:53:17,348 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 117, loss: 22.553573608398438
2022-03-01 10:53:17,898 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 118, loss: 25.994953155517578
2022-03-01 10:53:18,451 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 119, loss: 22.93526268005371
2022-03-01 10:53:19,001 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 120, loss: 23.119802474975586
2022-03-01 10:53:19,558 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 121, loss: 20.43094253540039
2022-03-01 10:53:20,106 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 122, loss: 21.854747772216797
2022-03-01 10:53:20,659 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 123, loss: 21.831838607788086
2022-03-01 10:53:21,212 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 124, loss: 20.397891998291016
2022-03-01 10:53:21,767 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 125, loss: 23.266357421875
2022-03-01 10:53:22,316 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 126, loss: 20.61981201171875
2022-03-01 10:53:22,870 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 127, loss: 23.738988876342773
2022-03-01 10:53:23,426 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 128, loss: 22.25031089782715
2022-03-01 10:53:23,975 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 129, loss: 17.710338592529297
2022-03-01 10:53:24,532 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 130, loss: 22.613290786743164
2022-03-01 10:53:25,083 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 131, loss: 23.3265323638916
2022-03-01 10:53:25,636 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 132, loss: 19.117172241210938
2022-03-01 10:53:26,188 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 133, loss: 23.515783309936523
2022-03-01 10:53:26,741 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 134, loss: 19.865522384643555
2022-03-01 10:53:27,299 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 135, loss: 23.196578979492188
2022-03-01 10:53:27,853 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 136, loss: 19.781986236572266
2022-03-01 10:53:28,409 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 137, loss: 22.07321548461914
2022-03-01 10:53:28,967 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 138, loss: 21.81780433654785
2022-03-01 10:53:29,516 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 139, loss: 21.102537155151367
2022-03-01 10:53:30,073 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 140, loss: 24.14777946472168
2022-03-01 10:53:30,623 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 141, loss: 23.644840240478516
2022-03-01 10:53:31,180 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 142, loss: 25.31300926208496
2022-03-01 10:53:31,734 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 143, loss: 24.60236930847168
2022-03-01 10:53:32,288 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 144, loss: 24.43821144104004
2022-03-01 10:53:32,841 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 145, loss: 19.373437881469727
2022-03-01 10:53:33,399 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 146, loss: 21.633670806884766
2022-03-01 10:53:33,952 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 147, loss: 21.874074935913086
2022-03-01 10:53:34,510 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 148, loss: 21.687362670898438
2022-03-01 10:53:35,062 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 149, loss: 17.04971694946289
2022-03-01 10:53:35,617 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 150, loss: 18.399335861206055
2022-03-01 10:53:36,172 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 151, loss: 19.735586166381836
2022-03-01 10:53:36,728 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 152, loss: 19.373445510864258
2022-03-01 10:53:37,287 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 153, loss: 21.87141227722168
2022-03-01 10:53:37,840 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 154, loss: 21.5560245513916
2022-03-01 10:53:38,395 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 155, loss: 20.170927047729492
2022-03-01 10:53:38,950 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 156, loss: 18.14764404296875
2022-03-01 10:53:39,504 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 157, loss: 19.760770797729492
2022-03-01 10:53:40,058 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 158, loss: 19.631336212158203
2022-03-01 10:53:40,612 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 159, loss: 21.095138549804688
2022-03-01 10:53:41,165 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 160, loss: 21.088226318359375
2022-03-01 10:53:41,722 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 161, loss: 19.04014015197754
2022-03-01 10:53:42,276 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 162, loss: 18.664701461791992
2022-03-01 10:53:42,853 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 163, loss: 20.299978256225586
2022-03-01 10:53:43,407 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 164, loss: 19.4204158782959
2022-03-01 10:53:43,962 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 165, loss: 17.837690353393555
2022-03-01 10:53:44,519 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 166, loss: 20.385009765625
2022-03-01 10:53:45,075 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 167, loss: 20.412860870361328
2022-03-01 10:53:45,635 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 168, loss: 16.796449661254883
2022-03-01 10:53:46,189 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 169, loss: 19.745643615722656
2022-03-01 10:53:46,745 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 170, loss: 17.679162979125977
2022-03-01 10:53:47,303 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 171, loss: 16.751447677612305
2022-03-01 10:53:47,887 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 172, loss: 18.462865829467773
2022-03-01 10:53:48,447 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 173, loss: 19.884843826293945
2022-03-01 10:53:48,996 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 174, loss: 17.01898193359375
2022-03-01 10:53:49,551 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 175, loss: 18.217191696166992
2022-03-01 10:53:50,102 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 176, loss: 18.18306541442871
2022-03-01 10:53:50,659 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 177, loss: 22.87349510192871
2022-03-01 10:53:51,211 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 178, loss: 19.429420471191406
2022-03-01 10:53:51,770 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 179, loss: 18.90363121032715
2022-03-01 10:53:52,322 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 180, loss: 17.95868492126465
2022-03-01 10:53:52,876 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 181, loss: 18.5245304107666
2022-03-01 10:53:53,446 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 182, loss: 17.830812454223633
2022-03-01 10:53:54,002 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 183, loss: 18.37349510192871
2022-03-01 10:53:54,559 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 184, loss: 18.12672233581543
2022-03-01 10:53:55,116 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 185, loss: 17.850662231445312
2022-03-01 10:53:55,678 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 186, loss: 20.20328140258789
2022-03-01 10:53:56,234 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 187, loss: 16.934284210205078
2022-03-01 10:53:56,793 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 188, loss: 22.253896713256836
2022-03-01 10:53:57,350 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 189, loss: 16.62882423400879
2022-03-01 10:53:57,904 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 190, loss: 19.072362899780273
2022-03-01 10:53:58,463 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 191, loss: 18.500225067138672
2022-03-01 10:53:59,015 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 192, loss: 16.6225643157959
2022-03-01 10:53:59,574 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 193, loss: 17.08678436279297
2022-03-01 10:54:00,131 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 194, loss: 17.568313598632812
2022-03-01 10:54:00,685 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 195, loss: 17.315622329711914
2022-03-01 10:54:01,241 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 196, loss: 15.719090461730957
2022-03-01 10:54:01,788 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 197, loss: 15.896021842956543
2022-03-01 10:54:02,345 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 198, loss: 19.741220474243164
2022-03-01 10:54:02,902 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 199, loss: 17.925779342651367
2022-03-01 10:54:03,456 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 200, loss: 18.11643409729004
2022-03-01 10:54:04,004 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 201, loss: 16.951459884643555
2022-03-01 10:54:04,566 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 202, loss: 16.89653778076172
2022-03-01 10:54:05,117 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 203, loss: 16.296600341796875
2022-03-01 10:54:05,671 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 204, loss: 16.6014461517334
2022-03-01 10:54:06,228 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 205, loss: 18.162240982055664
2022-03-01 10:54:06,787 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 206, loss: 16.171875
2022-03-01 10:54:07,346 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 207, loss: 17.322885513305664
2022-03-01 10:54:07,901 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 208, loss: 14.180087089538574
2022-03-01 10:54:08,460 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 209, loss: 17.3618221282959
2022-03-01 10:54:09,013 - my_py_toolkit.log.logger - INFO - epoch: 0, 0 Folder, Step: 210, loss: 16.602508544921875
